PID,Time,TrialIndex,SpawnIndex,AudioIndex,AudioAngle,absError,DistanceFromSource,ResponseTime,Visualisation
3,11.05639,6,0,6,202.1794,157.8206,8.756263,0.2227612,1
3,11.26404,7,1,6,206.5522,153.4478,15.54027,0.207654,1
3,11.45812,8,1,4,111.0107,111.0107,8.268241,0.1940842,1
3,11.68275,9,5,7,233.4717,126.5283,18.55717,0.2246275,1
3,86.79159,10,1,3,349.8984,10.10156,0.567587,13.52817,2
3,98.8932,11,0,7,354.7131,5.286865,0.5707369,12.10162,2
3,111.9605,12,4,3,345.9163,14.08368,0.9173309,13.06726,2
3,135.2409,13,1,8,1.165404,1.165404,0.5787443,23.28046,2
3,149.2551,14,1,7,358.0674,1.932617,1.096029,14.01421,2
3,160.8938,15,3,5,0.7613835,0.7613835,1.847946,11.63869,2
3,175.6531,16,2,6,357.4586,2.541382,0.7116764,14.75925,2
3,202.4206,17,5,1,359.8294,0.1705627,1.192802,26.76755,2
3,213.9492,18,2,5,357.4699,2.530121,1.131934,11.52864,2
3,237.9337,19,4,1,359.6983,0.3016968,1.596153,23.98447,2
3,372.6972,20,1,5,4.641537,4.641537,1.475855,16.12509,3
3,394.1099,21,2,7,339.774,20.22595,2.401846,21.41275,3
3,405.5811,22,0,3,356.4599,3.54007,0.7175725,11.47113,3
3,421.8586,23,2,2,22.38826,22.38826,2.302185,16.27756,3
3,433.9417,24,1,9,337.9492,22.05078,1.130028,12.08313,3
3,443.5388,25,4,4,7.59184,7.59184,1.113674,9.597076,3
3,456.0919,26,4,0,18.11683,18.11683,0.9943742,12.5531,3
3,480.3671,27,2,4,340.451,19.54895,3.0221,24.27518,3
3,493.0188,28,0,0,344.9186,15.08139,3.091897,12.65173,3
3,517.0049,29,4,9,343.1323,16.86768,1.080939,23.98611,3
3,621.1519,30,5,3,4.405448,4.405448,0.5966572,18.36005,4
3,637.8068,31,0,2,356.0106,3.98938,0.7228649,16.65485,4
3,647.6678,32,4,7,0.1878618,0.1878618,0.8035634,9.861023,4
3,659.0269,33,5,0,357.7226,2.277405,0.9668943,11.35913,4
3,689.1313,34,3,4,358.9706,1.029388,0.9272655,30.10443,4
3,704.1058,35,0,1,346.3517,13.64828,0.7829806,14.97449,4
3,723.9083,36,3,3,357.4259,2.574066,0.8095855,19.80243,4
3,737.689,37,0,9,355.9747,4.025269,0.7654755,13.78076,4
3,745.8115,38,5,4,347.3272,12.67282,1.008875,8.122498,4
3,758.4638,39,3,6,357.3216,2.678406,1.841999,12.65228,4
3,881.5964,40,3,7,356.4728,3.527161,4.167853,12.94659,5
3,910.4176,41,5,5,355.9578,4.042175,1.207552,28.82123,5
3,928.2509,42,5,9,353.2915,6.708527,0.8885059,17.83325,5
3,935.9173,43,2,1,3.747819,3.747819,1.349692,7.666443,5
3,954.7786,44,2,8,351.0685,8.931549,1.535529,18.86127,5
3,966.4729,45,1,2,359.9043,0.09567261,0.9301749,11.69434,5
3,987.8603,46,5,2,355.1697,4.830292,2.528782,21.38739,5
3,1004.401,47,2,0,1.316828,1.316828,2.786291,16.54102,5
3,1014.916,48,4,6,0.7270685,0.7270685,2.40058,10.51422,5
3,1027.446,49,3,9,0.6240227,0.6240227,0.8747676,12.53052,5
3,1129.695,50,1,1,354.8618,5.138245,0.8045759,21.37939,6
3,1136.875,51,3,1,354.39,5.610016,0.9413324,7.180542,6
3,1157.362,52,5,6,345.0403,14.95966,1.41635,20.48645,6
3,1173.473,53,0,8,354.039,5.960968,0.875158,16.11145,6
3,1182.846,54,0,5,341.6451,18.35486,1.493119,9.372559,6
3,1194.151,55,0,4,350.1081,9.891937,2.757764,11.30566,6
3,1212.499,56,3,0,339.3737,20.62625,1.056933,18.34741,6
3,1229.401,57,2,3,347.8892,12.11081,0.7077994,16.90222,6
3,1247.18,58,3,2,348.7251,11.27487,2.248389,17.77856,6
3,1262.485,59,4,5,349.5797,10.42026,2.368128,15.30518,6
4,530.8545,0,5,4,347.1562,12.84378,0.7460737,31.83395,2
4,555.591,1,3,6,52.89832,52.89832,0.8317147,24.73651,2
4,578.7433,2,3,1,355.3571,4.642883,0.6653038,23.15234,2
4,614.0911,3,5,7,14.75586,14.75586,0.7111942,35.34778,2
4,647.895,4,2,9,352.7383,7.261658,0.7070462,33.80389,2
4,684.0639,5,4,1,346.9701,13.02991,0.6939998,36.16888,2
4,721.3687,6,3,2,343.9053,16.09473,0.6962132,37.30475,2
4,750.687,7,0,6,359.6705,0.3294983,0.9871287,29.3183,2
4,778.9798,8,3,3,4.518058,4.518058,0.9216157,28.29285,2
4,816.0637,9,1,7,354.2049,5.795074,0.7207575,37.08386,2
4,938.4701,10,4,9,349.4951,10.50485,1.814677,20.63611,3
4,953.6183,11,2,4,359.3468,0.6532288,3.773222,15.14825,3
4,963.9674,12,3,9,333.8256,26.17444,2.278371,10.34906,3
4,982.4949,13,3,8,6.444538,6.444538,2.59257,18.52747,3
4,997.6314,14,3,0,3.777928,3.777928,3.879366,15.13654,3
4,1010.907,15,2,7,14.88684,14.88684,3.78884,13.27533,3
4,1015.86,16,4,3,359.5561,0.4438782,1.148442,4.952881,3
4,1029.698,17,0,1,15.80119,15.80119,4.197401,13.83887,3
4,1043.517,18,1,8,341.167,18.83304,5.825626,13.81824,3
4,1054.796,19,1,5,22.22023,22.22023,3.313246,11.27966,3
4,1160.035,20,0,3,355.2661,4.733856,1.072264,13.70251,1
4,1172.828,21,0,9,0.1108339,0.1108339,2.993703,12.79321,1
4,1184.411,22,5,8,7.67406,7.67406,3.132905,11.58252,1
4,1204.357,23,4,2,5.727987,5.727987,1.624115,19.94556,1
4,1215.256,24,4,6,349.5571,10.44287,0.8796934,10.89966,1
4,1226.366,25,0,4,8.450162,8.450162,1.271219,11.10999,1
4,1242.13,26,0,2,7.067547,7.067547,1.932144,15.76343,1
4,1256.016,27,1,4,358.8226,1.177429,1.861647,13.88611,1
4,1268.851,28,4,8,359.121,0.8790283,0.837992,12.83496,1
4,1298.11,29,5,2,7.292233,7.292233,2.023379,29.25952,1
4,1434.559,30,0,8,2.413851,2.413851,4.555711,17.69263,5
4,1439.962,31,4,4,343.2259,16.77408,1.406056,5.40271,5
4,1446.378,32,1,9,358.9799,1.020142,5.004024,6.41626,5
4,1459.849,33,1,0,346.6575,13.34247,2.25117,13.47119,5
4,1470.698,34,5,0,3.883401,3.883401,1.722884,10.84851,5
4,1489.804,35,3,7,7.87618,7.87618,2.691002,19.10583,5
4,1514.151,36,5,1,3.749583,3.749583,3.921289,24.34692,5
4,1522.292,37,1,6,355.4039,4.59613,3.920171,8.140869,5
4,1526.416,38,4,0,351.4352,8.56485,1.306781,4.124146,5
4,1537.887,39,2,6,346.96,13.03998,0.9400036,11.47168,5
4,1622.987,40,2,1,358.7108,1.289185,1.381268,8.457642,6
4,1629.501,41,4,7,3.152245,3.152245,1.528278,6.514282,6
4,1644.539,42,3,4,358.6388,1.361237,3.396063,15.03748,6
4,1663.372,43,5,5,356.4354,3.564575,2.234536,18.83325,6
4,1676.342,44,2,2,0.8605452,0.8605452,2.427136,12.97034,6
4,1690.134,45,4,5,357.5738,2.426208,1.231578,13.79175,6
4,1701.186,46,5,3,339.889,20.11102,1.77146,11.05188,6
4,1721.492,47,2,8,351.9172,8.082825,5.584085,20.30627,6
4,1733.339,48,1,1,347.711,12.28903,4.141695,11.84692,6
4,1745.414,49,2,3,358.3103,1.689667,0.9884527,12.07458,6
4,1807.527,50,5,6,1.582161,1.582161,2.320677,15.51196,4
4,1819.764,51,3,5,353.9621,6.037933,1.517349,12.23669,4
4,1829.514,52,0,0,4.445412,4.445412,2.049087,9.749756,4
4,1838.138,53,0,5,2.387204,2.387204,1.721104,8.624023,4
4,1847.863,54,1,2,6.852173,6.852173,1.745136,9.724976,4
4,1857.72,55,1,3,7.705775,7.705775,1.298862,9.856689,4
4,1879.334,56,5,9,12.09649,12.09649,4.717944,21.61401,4
4,1895.069,57,2,0,5.167847,5.167847,5.123511,15.73584,4
4,1904.78,58,2,5,7.933109,7.933109,1.238859,9.710938,4
4,1915.334,59,0,7,4.177835,4.177835,1.591069,10.55396,4
