PID,Time,TrialIndex,SpawnIndex,AudioIndex,AudioAngle,Angle Error,Distance,Response Time,Visualisation,DistanceTravelled,StraightLineDistance,NavDistance,Effectiveness,NavSpeed
11,742.139,8,0,0,83.08582,83.08582,0.5587907,16.24329,Arrow & Radar,30.6765503,22.48018073,22.77695,0.724271767,1.402237478
11,751.4518,9,1,16,10.87669,10.87669,0.6439592,9.312744,Arrow & Radar,15.53644196,12.21494573,12.73548,0.778268334,1.367532491
11,763.6364,10,0,14,67.98535,67.98535,0.5018409,12.18457,Arrow & Radar,22.08105859,14.70876836,15.26985,0.668808927,1.253212054
11,778.5149,11,2,12,164.9421,164.9421,0.543255,14.87854,Arrow & Radar,27.01131603,16.24539704,16.37395,0.586076405,1.100507846
11,784.2292,12,2,14,85.15717,85.15717,0.5592698,5.714294,Arrow & Radar,8.972349277,6.303436762,6.361882,0.646721613,1.113327736
11,793.2174,13,1,2,63.29473,63.29473,0.5049399,8.98822,Arrow & Radar,15.17675608,10.33542442,10.61248,0.665988176,1.180709862
11,960.7668,14,1,1,9.718156,9.718156,0.4884402,13.98346,Arrow,21.38026955,16.47301878,16.47305,0.747633689,1.178038197
11,965.5707,15,0,3,161.0065,161.0065,0.6920793,4.803955,Arrow,6.8087363,5.111929384,5.111933,0.649144497,1.06410926
11,977.2751,16,0,8,250.626,109.374,0.6980001,11.70435,Arrow,22.56595493,13.75549821,14.28306,0.602015733,1.22032065
11,993.4182,17,2,7,102.6441,102.6441,0.9103525,16.14307,Arrow,29.23595594,18.23400764,18.83068,0.612955073,1.16648692
11,1006.816,18,1,6,89.74273,89.74273,0.7268165,13.39758,Arrow,25.8408033,16.50907537,16.95096,0.627849812,1.265225511
11,1018.896,19,2,0,334.7793,25.2207,0.5952513,12.08063,Arrow,19.93763217,7.675431616,7.853677,0.364056556,0.65010492
11,1036.595,20,1,13,62.18185,62.18185,0.4592202,17.69861,Arrow,34.62756532,28.71565386,28.71983,0.816130431,1.622716699
11,1240.74,21,2,9,334.1337,25.8663,0.4770187,33.05847,Lights & Radar,57.86743179,28.5234728,29.32231,0.498471945,0.886983275
11,1254.404,22,2,15,4.957983,4.957983,1.872306,13.66479,Lights & Radar,21.70594344,17.61926428,19.35056,0.805228948,1.416089087
11,1275.472,23,1,4,33.42067,33.42067,1.331282,21.06738,Lights & Radar,39.35608731,23.75420377,25.48769,0.613790894,1.209817737
11,1286.071,24,0,4,32.30743,32.30743,1.111048,10.59912,Lights & Radar,19.43173847,15.41171947,15.53732,0.742407686,1.465906604
11,1312.277,25,2,2,9.989217,9.989217,2.029216,26.20654,Lights & Radar,44.33189536,24.06458722,25.60812,0.531872229,0.977165242
11,1324.67,26,0,16,359.63,0.3699951,0.4942299,12.39246,Lights & Radar,14.70873104,5.546100717,5.546103,0.343460839,0.447538503
11,1332.001,27,0,9,15.90355,15.90355,1.324453,7.331055,Lights & Radar,12.14296619,9.159872362,9.282323,0.655348115,1.266164693
11,1618.009,28,1,7,346.5757,13.42426,2.07855,15.77063,Lights,29.01970037,26.75173411,27.52101,0.876730623,1.745079937
11,1626.646,29,1,11,349.3482,10.65182,1.411793,8.637451,Lights,15.84532588,15.61622492,16.15926,0.912632571,1.870836662
11,1633.245,30,1,15,339.168,20.832,2.785419,6.598755,Lights,10.91753963,11.25664604,11.93059,0.766531328,1.808006207
11,1639.783,31,1,9,348.6703,11.32968,1.894928,6.538452,Lights,11.06736137,6.228005817,6.228068,0.391524217,0.952529437
11,1650.245,32,0,10,14.90495,14.90495,3.328682,10.46155,Lights,18.37369859,9.693735198,10.33092,0.381101168,0.987513323
11,1658.933,33,2,6,13.34614,13.34614,1.099437,8.687866,Lights,16.00602549,13.80631808,13.83995,0.795982301,1.593020657
11,1672.519,34,1,3,330.6857,29.31427,2.361981,13.58618,Lights,20.7016049,6.854255031,6.858387,0.217200841,0.504806134
11,1913.122,35,2,4,303.1237,56.87634,11.28493,0.9031982,Control,0.00853572,11.3314652,11.79872,0.043546249,11.79872
11,1920.102,36,0,11,5.129102,5.129102,0.824744,6.979858,Control,11.93841805,10.81691564,10.81692,0.836976554,1.549733533
11,1937.339,37,0,7,341.4875,18.51251,1.488951,17.23682,Control,28.75108737,18.25009506,18.2501,0.582974438,1.058785785
11,1945.337,38,0,2,344.4174,15.58264,1.365697,7.997681,Control,10.9456642,5.657425914,5.657426,0.392093976,0.707383303
11,1951.311,39,1,10,326.5531,33.44693,1.095244,5.974365,Control,7.190921252,1.254951678,1.255229,0.022248192,0.210102496
11,1969.464,40,2,11,338.2918,21.70822,1.3184,18.15247,Control,34.19613808,27.04462699,27.04746,0.752396658,1.490015408
11,1987.35,41,1,14,314.9773,45.02267,0.8327227,17.88647,Control,36.48162365,22.13832398,23.38436,0.618164299,1.307377029
11,2258.665,42,1,5,356.4977,3.502319,1.286451,9.301514,Arrow & Lights,17.30527246,16.18571155,16.18574,0.860968184,1.740118867
11,2268.032,43,2,3,355.1433,4.85672,1.277357,9.366943,Arrow & Lights,19.01383091,18.85029175,18.85031,0.924219485,2.012429242
11,2275.218,44,0,1,4.882126,4.882126,1.398115,7.186035,Arrow & Lights,13.95750839,14.63824736,14.69847,0.904880236,2.045421432
11,2290.04,45,0,13,3.575749,3.575749,1.596109,14.82202,Arrow & Lights,30.9428527,22.43657643,24.23453,0.731620359,1.635035575
11,2299.383,46,1,12,347.7215,12.27853,1.066236,9.343262,Arrow & Lights,19.00367852,19.35120296,20.10522,0.946967206,2.151841616
11,2308.571,47,1,8,1.175882,1.175882,1.601933,9.187744,Arrow & Lights,18.51546918,19.7715506,19.77676,0.918999219,2.152515351
11,2316.245,48,0,6,12.12174,12.12174,1.852538,7.674316,Arrow & Lights,11.48567669,8.102084491,8.382174,0.568502507,1.092237276
13,325.7949,0,2,16,354.864,5.136047,1.534726,93.41881,Lights,65.32487035,14.0365272,14.78909,0.202899201,0.158309552
13,401.7231,1,0,13,2.79043,2.79043,31.67229,75.92819,Lights,28.86499773,22.43657643,24.23453,0,0.319176975
13,440.1591,2,2,2,10.08036,10.08036,33.30833,38.43597,Lights,31.89303491,24.06458722,25.60812,0,0.666254032
13,554.1671,3,1,13,79.27953,79.27953,26.41569,114.008,Lights,16.23798461,28.71565386,28.71983,0.080228191,0.251910655
13,555.5373,4,1,6,109.6735,109.6735,16.79102,1.370239,Lights,0.2336794,16.50907537,16.95096,0.009435454,12.37080539
13,555.9274,5,1,9,209.9066,150.0934,6.223938,0.3901367,Lights,0.001050076,6.228005817,6.228068,0.000663127,6.228068
13,556.3409,6,0,1,227.2953,132.7047,14.63385,0.4134521,Lights,0.001030884,14.63824736,14.69847,0.004396376,14.69847
13,84.52332,7,0,13,13.65133,13.65133,1.569445,37.86058,Arrow & Lights,30.67068264,22.43657643,24.23453,0.738982085,0.64009928
13,101.3198,8,2,6,0.8137104,0.8137104,1.725494,16.79651,Arrow & Lights,12.70481938,13.80631808,13.83995,0.875325128,0.823977719
13,136.9794,9,0,0,353.5046,6.495422,1.228483,35.65954,Arrow & Lights,36.15519012,22.48018073,22.77695,0.595999272,0.638733702
13,155.913,10,0,11,351.3866,8.613434,2.344793,18.93364,Arrow & Lights,9.379275179,10.81691564,10.81692,0.783229145,0.571306944
13,176.4001,11,1,3,358.0083,1.991699,1.094734,20.48708,Arrow & Lights,8.300674142,6.854255031,6.858387,0.694359627,0.334766448
13,215.246,12,1,14,8.042545,8.042545,1.188451,38.84595,Arrow & Lights,39.87812244,22.13832398,23.38436,0.556593632,0.601976783
13,230.0517,13,0,7,12.49743,12.49743,2.076687,14.80563,Arrow & Lights,16.72811363,18.25009506,18.2501,0.886209555,1.23264596
13,341.5575,14,2,12,357.2095,2.790466,0.9676156,23.46304,Arrow,21.80389619,16.24539704,16.37395,0.706586303,0.697861402
13,348.8159,15,1,9,327.1237,32.87634,1.700003,7.258362,Arrow,4.814557905,6.228005817,6.228068,0.727041676,0.8580542
13,369.3583,16,2,3,356.152,3.847961,1.301422,20.54239,Arrow,21.60401688,18.85029175,18.85031,0.812297458,0.917629838
13,380.4702,17,0,1,0.0441654,0.0441654,2.116712,11.11188,Arrow,12.97770642,14.63824736,14.69847,0.855990998,1.322770764
13,394.2058,18,0,10,356.278,3.721985,1.589593,13.73563,Arrow,9.006900905,9.693735198,10.33092,0.846132484,0.752125676
13,408.9141,19,2,2,9.735862,9.735862,2.683737,14.70831,Arrow,24.05238822,24.06458722,25.60812,0.895199765,1.741064745
13,421.651,20,0,9,356.3942,3.605774,2.542192,12.73691,Arrow,17.74329836,9.159872362,9.282323,0.379869112,0.728773541
13,539.2118,21,0,16,2.256073,2.256073,1.586757,29.30185,Control,14.0527303,5.546100717,5.546103,0.281749234,0.189274841
13,573.8974,22,1,12,354.875,5.125031,2.479024,34.68561,Control,21.32954492,19.35120296,20.10522,0.826374687,0.579641529
13,594.7368,23,2,8,343.3188,16.68124,1.416651,20.83942,Control,5.173439362,5.935021172,5.935041,0.761307293,0.284798761
13,624.9999,24,1,5,352.3876,7.612427,1.136373,30.26312,Control,17.0366441,16.18571155,16.18574,0.883352784,0.534833818
13,654.8301,25,2,16,349.0494,10.95059,1.840493,29.83014,Control,18.02618443,14.0365272,14.78909,0.718321564,0.495776755
13,690.6985,26,2,15,339.9815,20.01849,2.054108,35.86841,Control,28.13154588,17.61926428,19.35056,0.61484186,0.539487532
13,711.4869,27,1,6,340.655,19.34503,1.841635,20.78839,Control,15.94516809,16.50907537,16.95096,0.891355121,0.815405137
13,872.3901,28,2,0,342.4713,17.52872,1.003217,36.03912,Radar,25.06331215,7.675431616,7.853677,0.273326205,0.217920887
13,912.6859,29,1,16,298.5248,61.47522,2.782111,40.29572,Radar,37.57986729,12.21494573,12.73548,0.264859078,0.316050439
13,932.718,30,0,4,345.7406,14.25943,1.92509,20.0321,Radar,14.25642811,15.41171947,15.53732,0.876098967,0.775621128
13,949.3275,31,2,4,353.5721,6.427887,2.410366,16.60956,Radar,13.37000976,11.3314652,11.79872,0.702195,0.710357168
13,969.3152,32,2,7,359.1596,0.8403931,1.976482,19.98773,Radar,20.00025875,18.23400764,18.83068,0.842698998,0.942111986
13,986.0827,33,2,5,349.6767,10.32333,1.592798,16.76746,Radar,20.70362245,20.00336647,20.12677,0.895204308,1.200346982
13,1004.752,34,1,8,339.5918,20.40817,2.383316,18.66962,Radar,19.95090256,19.7715506,19.77676,0.871812388,1.059301689
13,1144.779,35,0,5,349.0584,10.94156,1.572205,14.25171,Lights & Radar,7.4456808,8.241062983,8.241096,0.809223797,0.578253136
13,1166.789,36,1,1,4.000226,4.000226,2.38042,22.01013,Lights & Radar,16.05603958,16.47301878,16.47305,0.855496098,0.748430382
13,1183.023,37,1,15,3.294785,3.294785,2.35619,16.23389,Lights & Radar,10.77050552,11.25664604,11.93059,0.80250851,0.734918741
13,1209.342,38,1,0,0.1165692,0.1165692,2.568754,26.31897,Lights & Radar,31.27685951,30.08991342,30.88056,0.905199769,1.173319473
13,1222.33,39,0,6,0.06797715,0.06797715,1.816402,12.9884,Lights & Radar,7.523100125,8.102084491,8.382174,0.783301802,0.645358474
13,1237.275,40,1,11,5.172898,5.172898,3.143758,14.94434,Lights & Radar,14.61986088,15.61622492,16.15926,0.805451611,1.08129633
13,1261.356,41,1,13,8.41955,8.41955,2.617134,24.08142,Lights & Radar,29.97513243,28.71565386,28.71983,0.870811699,1.192613642
13,1393.289,42,1,7,23.26512,23.26512,2.048548,22.66626,Arrow & Radar,25.40015295,26.75173411,27.52101,0.925564214,1.21418399
13,1410.291,43,0,8,14.65784,14.65784,0.9146976,17.00232,Arrow & Radar,15.32376525,13.75549821,14.28306,0.8723941,0.840065356
13,1431.483,44,2,10,349.2888,10.71124,1.331772,21.19141,Arrow & Radar,26.78420394,26.3349966,26.33501,0.933506856,1.242720989
13,1455.388,45,1,4,29.94264,29.94264,1.208974,23.9054,Arrow & Radar,24.51598447,23.75420377,25.48769,0.952566357,1.066189648
13,1469.484,46,0,12,27.42038,27.42038,0.8883739,14.09631,Arrow & Radar,14.0361771,10.83235036,10.83235,0.708453308,0.768452879
13,1471.898,47,2,13,18.34431,18.34431,2.982142,2.413696,Arrow & Radar,0.046536671,3.02061583,3.020715,0.012769493,1.251489417
13,1491.228,48,0,14,7.670962,7.670962,2.166391,19.33008,Arrow & Radar,23.48423339,14.70876836,15.26985,0.557968352,0.789952758
