PID,Time,TrialIndex,SpawnIndex,AudioIndex,Visualisation,PosX,PosY,PosZ,RotY
48,1188.67,30,2,0,Arrow & Lights,15.46199,2.976381,13.68447,144.8374
48,1188.776,30,2,0,Arrow & Lights,15.61621,2.977056,13.58304,145.0709
48,1188.88,30,2,0,Arrow & Lights,15.61591,2.977905,13.58538,145.0381
48,1188.986,30,2,0,Arrow & Lights,15.65905,2.978856,13.59396,144.7919
48,1189.092,30,2,0,Arrow & Lights,15.88735,2.979384,13.64976,144.4133
48,1189.198,30,2,0,Arrow & Lights,16.11528,2.979105,13.70535,144.1854
48,1189.304,30,2,0,Arrow & Lights,16.3432,2.978944,13.76052,144.3333
48,1189.41,30,2,0,Arrow & Lights,16.57022,2.978756,13.8142,144.4731
48,1189.514,30,2,0,Arrow & Lights,16.79388,2.978365,13.8651,144.9146
48,1189.619,30,2,0,Arrow & Lights,17.0184,2.977718,13.91371,145.4761
48,1189.725,30,2,0,Arrow & Lights,17.24656,2.977595,13.9607,146.0261
48,1189.831,30,2,0,Arrow & Lights,17.47313,2.977087,14.00476,146.5681
48,1189.934,30,2,0,Arrow & Lights,17.69428,2.976862,14.04542,147.1283
48,1190.049,30,2,0,Arrow & Lights,17.943,2.976329,14.08842,147.6772
48,1190.166,30,2,0,Arrow & Lights,18.19509,2.976089,14.12947,148.4669
48,1190.281,30,2,0,Arrow & Lights,18.4433,2.975738,14.16525,149.5823
48,1190.393,30,2,0,Arrow & Lights,18.68635,2.975255,14.19502,150.8225
48,1190.504,30,2,0,Arrow & Lights,18.92728,2.97497,14.21993,151.7607
48,1190.614,30,2,0,Arrow & Lights,19.16855,2.974781,14.24269,152.4039
48,1190.72,30,2,0,Arrow & Lights,19.39954,2.974711,14.26124,153.3078
48,1190.822,30,2,0,Arrow & Lights,19.62063,2.974693,14.27379,154.3786
48,1190.937,30,2,0,Arrow & Lights,19.87156,2.974179,14.28123,155.9068
48,1191.043,30,2,0,Arrow & Lights,20.10285,2.973698,14.28252,157.2685
48,1191.158,30,2,0,Arrow & Lights,20.35351,2.973628,14.27285,158.6031
48,1191.274,30,2,0,Arrow & Lights,20.5906,2.973386,14.20273,159.835
48,1191.386,30,2,0,Arrow & Lights,20.76665,2.973376,14.06933,160.8505
48,1191.494,30,2,0,Arrow & Lights,20.91819,2.973148,13.9207,161.6257
48,1191.596,30,2,0,Arrow & Lights,21.04725,2.973116,13.77019,162.6571
48,1191.699,30,2,0,Arrow & Lights,21.16185,2.973063,13.61348,163.8567
48,1191.808,30,2,0,Arrow & Lights,21.27677,2.973237,13.44984,164.8542
48,1191.912,30,2,0,Arrow & Lights,21.38276,2.972899,13.31481,165.3049
48,1192.024,30,2,0,Arrow & Lights,21.45153,2.972685,13.22964,165.4787
48,1192.135,30,2,0,Arrow & Lights,21.45453,2.972699,13.22902,165.5368
48,1192.246,30,2,0,Arrow & Lights,21.51934,2.972901,13.19678,165.9868
48,1192.357,30,2,0,Arrow & Lights,21.73075,2.973579,13.06622,167.081
48,1192.469,30,2,0,Arrow & Lights,21.93961,2.974486,12.95897,168.6247
48,1192.58,30,2,0,Arrow & Lights,22.14588,2.974922,12.82976,171.1663
48,1192.692,30,2,0,Arrow & Lights,22.3437,2.974717,12.6753,174.049
48,1192.802,30,2,0,Arrow & Lights,22.52687,2.974301,12.5101,177.5991
48,1192.913,30,2,0,Arrow & Lights,22.66872,2.974446,12.30823,181.8066
48,1193.024,30,2,0,Arrow & Lights,22.7559,2.974468,12.0765,185.2939
48,1193.136,30,2,0,Arrow & Lights,22.8029,2.974256,11.82985,187.265
48,1193.246,30,2,0,Arrow & Lights,22.79263,2.973585,11.5821,189.1582
48,1193.358,30,2,0,Arrow & Lights,22.69938,2.973264,11.35248,191.3915
48,1193.469,30,2,0,Arrow & Lights,22.57774,2.973508,11.13704,194.0222
48,1193.58,30,2,0,Arrow & Lights,22.39738,2.974292,10.96929,196.3278
48,1193.691,30,2,0,Arrow & Lights,22.18567,2.974294,10.84245,198.8605
48,1193.801,30,2,0,Arrow & Lights,22.16371,2.974386,10.72863,201.1516
48,1193.911,30,2,0,Arrow & Lights,22.16146,2.973781,10.60679,203.4343
48,1194.012,30,2,0,Arrow & Lights,22.12491,2.97357,10.48483,207.17
48,1194.126,30,2,0,Arrow & Lights,22.08678,2.973795,10.31686,211.6267
48,1194.241,30,2,0,Arrow & Lights,21.9657,2.974691,10.21065,215.633
48,1194.343,30,2,0,Arrow & Lights,21.84778,2.975782,10.12299,219.4199
48,1194.444,30,2,0,Arrow & Lights,21.76195,2.976987,10.05021,222.2371
48,1194.548,30,2,0,Arrow & Lights,21.67296,2.978408,9.989466,226.0055
48,1194.663,30,2,0,Arrow & Lights,21.47169,2.979132,9.956697,230.785
48,1194.786,30,2,0,Arrow & Lights,21.19656,2.980574,9.995392,235.7948
48,1194.886,30,2,0,Arrow & Lights,20.97554,2.981244,10.05361,239.3532
48,1195.005,30,2,0,Arrow & Lights,20.71497,2.982,10.12462,242.2608
48,1195.117,30,2,0,Arrow & Lights,20.49979,2.98205,10.10011,243.2271
48,1195.238,30,2,0,Arrow & Lights,20.27759,2.983137,9.990126,242.541
48,1195.352,30,2,0,Arrow & Lights,20.11643,2.983003,9.78915,240.1329
48,1195.46,30,2,0,Arrow & Lights,19.97777,2.981796,9.593485,238.2636
48,1195.563,30,2,0,Arrow & Lights,19.8523,2.98079,9.402454,236.3161
48,1195.666,30,2,0,Arrow & Lights,19.73809,2.979722,9.20927,233.8288
48,1195.788,30,2,0,Arrow & Lights,19.61487,2.979399,8.983047,231.5255
48,1195.903,30,2,0,Arrow & Lights,19.60171,2.979675,8.950504,230.0984
48,1196.012,30,2,0,Arrow & Lights,19.60881,2.980259,8.955366,229.3961
48,1196.117,30,2,0,Arrow & Lights,19.61472,2.981433,8.960407,229.2163
48,1196.221,30,2,0,Arrow & Lights,19.61846,2.982327,8.964355,228.9382
48,1196.429,31,2,2,Arrow & Lights,14.54808,2.700212,14.44689,228.755
48,1196.58,31,2,2,Arrow & Lights,14.54575,2.6997,14.44667,228.8786
48,1196.697,31,2,2,Arrow & Lights,14.5429,2.699245,14.44637,229.5072
48,1196.799,31,2,2,Arrow & Lights,14.53966,2.698718,14.44573,230.2126
48,1196.901,31,2,2,Arrow & Lights,14.53694,2.697991,14.4452,230.8043
48,1197.001,31,2,2,Arrow & Lights,14.53404,2.6976,14.44513,232.1123
48,1197.102,31,2,2,Arrow & Lights,14.53099,2.697329,14.44538,234.3616
48,1197.234,31,2,2,Arrow & Lights,14.52805,2.697435,14.44664,237.6721
48,1197.364,31,2,2,Arrow & Lights,14.52528,2.698298,14.44869,240.2873
48,1197.493,31,2,2,Arrow & Lights,14.5211,2.700091,14.45267,243.7935
48,1197.62,31,2,2,Arrow & Lights,14.51592,2.701104,14.45583,247.3895
48,1197.746,31,2,2,Arrow & Lights,14.51041,2.702034,14.45625,249.4205
48,1197.869,31,2,2,Arrow & Lights,14.5054,2.703057,14.45485,249.905
48,1197.99,31,2,2,Arrow & Lights,14.35245,2.984939,14.39765,250.1922
48,1198.109,31,2,2,Arrow & Lights,14.10272,2.983912,14.30662,250.2247
48,1198.229,31,2,2,Arrow & Lights,13.85177,2.983807,14.21921,250.5262
48,1198.346,31,2,2,Arrow & Lights,13.60594,2.983664,14.13048,250.7363
48,1198.465,31,2,2,Arrow & Lights,13.36074,2.983005,14.03538,250.3911
48,1198.583,31,2,2,Arrow & Lights,13.12398,2.982872,13.93125,250.0707
48,1198.703,31,2,2,Arrow & Lights,12.88651,2.983149,13.82293,249.8861
48,1198.821,31,2,2,Arrow & Lights,12.65853,2.983399,13.70174,249.612
48,1198.936,31,2,2,Arrow & Lights,12.4386,2.983745,13.57675,249.2891
48,1199.05,31,2,2,Arrow & Lights,12.22491,2.984164,13.44992,249.228
48,1199.163,31,2,2,Arrow & Lights,12.01406,2.984277,13.31765,249.0462
48,1199.276,31,2,2,Arrow & Lights,11.81059,2.984419,13.17482,248.92
48,1199.391,31,2,2,Arrow & Lights,11.60593,2.984511,13.02934,248.9063
48,1199.504,31,2,2,Arrow & Lights,11.40258,2.984663,12.88586,249.0435
48,1199.615,31,2,2,Arrow & Lights,11.20123,2.984652,12.74323,248.9602
48,1199.727,31,2,2,Arrow & Lights,11.00061,2.984728,12.60164,248.9898
48,1199.84,31,2,2,Arrow & Lights,10.79719,2.984469,12.4581,249.0143
48,1199.956,31,2,2,Arrow & Lights,10.5884,2.984244,12.31284,248.9224
48,1200.073,31,2,2,Arrow & Lights,10.37158,2.984208,12.17528,248.8411
48,1200.188,31,2,2,Arrow & Lights,10.15823,2.984276,12.03826,248.7812
48,1200.305,31,2,2,Arrow & Lights,9.95084,2.984441,11.88463,248.8156
48,1200.425,31,2,2,Arrow & Lights,9.751582,2.984295,11.71271,248.5489
48,1200.542,31,2,2,Arrow & Lights,9.563811,2.984395,11.53509,248.2767
48,1200.66,31,2,2,Arrow & Lights,9.374904,2.984002,11.3554,248.2013
48,1200.777,31,2,2,Arrow & Lights,9.1873,2.983846,11.17729,248.2278
48,1200.894,31,2,2,Arrow & Lights,9.001939,2.983652,10.99937,248.1512
48,1201.01,31,2,2,Arrow & Lights,8.819343,2.983304,10.81914,247.344
48,1201.129,31,2,2,Arrow & Lights,8.705405,2.982655,10.71813,246.0923
48,1201.245,31,2,2,Arrow & Lights,8.704968,2.982749,10.71764,245.8848
48,1201.362,31,2,2,Arrow & Lights,8.766728,2.982864,10.52752,245.9413
48,1201.479,31,2,2,Arrow & Lights,8.83243,2.982643,10.27869,245.8795
48,1201.592,31,2,2,Arrow & Lights,8.895724,2.982327,10.03816,245.7549
48,1201.705,31,2,2,Arrow & Lights,8.960477,2.982025,9.797861,245.5617
48,1201.819,31,2,2,Arrow & Lights,9.026875,2.982335,9.556379,245.443
48,1201.929,31,2,2,Arrow & Lights,9.091995,2.982406,9.321266,245.3439
48,1202.036,31,2,2,Arrow & Lights,9.154548,2.98257,9.095898,245.4312
48,1202.147,31,2,2,Arrow & Lights,9.220214,2.98243,8.860928,245.4586
48,1202.255,31,2,2,Arrow & Lights,9.287648,2.982162,8.633133,245.4999
48,1202.361,31,2,2,Arrow & Lights,9.362329,2.98193,8.411118,245.5469
48,1202.468,31,2,2,Arrow & Lights,9.444087,2.981924,8.192924,245.6623
48,1202.576,31,2,2,Arrow & Lights,9.529895,2.981835,7.970459,245.7243
48,1202.681,31,2,2,Arrow & Lights,9.6218,2.981588,7.757919,245.7253
48,1202.785,31,2,2,Arrow & Lights,9.727067,2.981481,7.555863,245.7265
48,1202.893,31,2,2,Arrow & Lights,9.837635,2.98157,7.344245,245.8222
48,1202.996,31,2,2,Arrow & Lights,9.941753,2.981434,7.142853,245.9119
48,1203.098,31,2,2,Arrow & Lights,9.966668,2.981297,7.093059,245.901
48,1203.2,31,2,2,Arrow & Lights,9.966453,2.981068,7.093183,245.9664
48,1203.304,31,2,2,Arrow & Lights,9.784767,2.981088,6.980982,245.9804
48,1203.405,31,2,2,Arrow & Lights,9.588105,2.98148,6.879026,246.0302
48,1203.512,31,2,2,Arrow & Lights,9.376897,2.981447,6.770386,246.1063
48,1203.618,31,2,2,Arrow & Lights,9.174589,2.981592,6.653193,246.1258
48,1203.73,31,2,2,Arrow & Lights,8.964484,2.98172,6.523009,246.0052
48,1203.838,31,2,2,Arrow & Lights,8.766258,2.981729,6.391098,246.0255
48,1203.948,31,2,2,Arrow & Lights,8.566268,2.982101,6.256463,245.9854
48,1204.053,31,2,2,Arrow & Lights,8.374315,2.982649,6.127221,245.9667
48,1204.159,31,2,2,Arrow & Lights,8.180584,2.983224,5.998147,246.1708
48,1204.268,31,2,2,Arrow & Lights,7.980034,2.983678,5.870094,246.2967
48,1204.373,31,2,2,Arrow & Lights,7.782913,2.983812,5.749805,246.1931
48,1204.479,31,2,2,Arrow & Lights,7.5818,2.984208,5.628586,246.1837
48,1204.588,31,2,2,Arrow & Lights,7.377745,2.984177,5.505989,246.2539
48,1204.693,31,2,2,Arrow & Lights,7.179667,2.983925,5.387318,246.3703
48,1204.798,31,2,2,Arrow & Lights,6.980945,2.983951,5.268052,246.2607
48,1204.906,31,2,2,Arrow & Lights,6.777931,2.984026,5.144839,246.0585
48,1205.01,31,2,2,Arrow & Lights,6.582069,2.984034,5.025614,245.9592
48,1205.115,31,2,2,Arrow & Lights,6.386339,2.983976,4.905073,245.7128
48,1205.217,31,2,2,Arrow & Lights,6.195065,2.983885,4.787014,245.724
48,1205.32,31,2,2,Arrow & Lights,6.000781,2.983715,4.667818,245.8098
48,1205.426,31,2,2,Arrow & Lights,5.800837,2.983734,4.548795,245.9648
48,1205.529,31,2,2,Arrow & Lights,5.597754,2.983678,4.44658,246.2845
48,1205.631,31,2,2,Arrow & Lights,5.391948,2.983728,4.355692,247.4455
48,1205.735,31,2,2,Arrow & Lights,5.179323,2.983855,4.274347,249.5064
48,1205.857,31,2,2,Arrow & Lights,4.924882,2.984386,4.190509,252.0434
48,1205.981,31,2,2,Arrow & Lights,4.663782,2.985549,4.116844,254.5782
48,1206.104,31,2,2,Arrow & Lights,4.400757,2.987027,4.059236,257.903
48,1206.224,31,2,2,Arrow & Lights,4.137752,2.987973,4.016982,260.5992
48,1206.34,31,2,2,Arrow & Lights,3.883219,2.988772,3.981919,261.8376
48,1206.456,31,2,2,Arrow & Lights,3.628732,2.988981,3.951585,262.9344
48,1206.569,31,2,2,Arrow & Lights,3.383109,2.989117,3.924896,263.6219
48,1206.679,31,2,2,Arrow & Lights,3.141789,2.989416,3.900449,264.2849
48,1206.789,31,2,2,Arrow & Lights,2.902179,2.989354,3.881008,265.0797
48,1206.897,31,2,2,Arrow & Lights,2.66643,2.989254,3.863536,265.0821
48,1207.004,31,2,2,Arrow & Lights,2.43353,2.989355,3.846007,264.4949
48,1207.112,31,2,2,Arrow & Lights,2.19594,2.9894,3.828581,263.9812
48,1207.22,31,2,2,Arrow & Lights,1.95951,2.989298,3.8112,263.3534
48,1207.329,31,2,2,Arrow & Lights,1.720387,2.989573,3.793242,263.4016
48,1207.438,31,2,2,Arrow & Lights,1.481021,2.989598,3.777046,263.7455
48,1207.545,31,2,2,Arrow & Lights,1.244093,2.989737,3.762378,263.7072
48,1207.653,31,2,2,Arrow & Lights,1.007368,2.989341,3.748868,263.5672
48,1207.756,31,2,2,Arrow & Lights,0.780669,2.989038,3.737051,263.4389
48,1207.86,31,2,2,Arrow & Lights,0.5521245,2.989092,3.725588,263.4535
48,1207.962,31,2,2,Arrow & Lights,0.3269658,2.989173,3.715163,263.6134
48,1208.067,31,2,2,Arrow & Lights,0.09731293,2.989199,3.704771,263.646
48,1208.17,31,2,2,Arrow & Lights,-0.1300755,2.989142,3.694098,263.5467
48,1208.273,31,2,2,Arrow & Lights,-0.3560839,2.989326,3.683972,263.6187
48,1208.375,31,2,2,Arrow & Lights,-0.5810914,2.989238,3.67411,263.6207
48,1208.494,31,2,2,Arrow & Lights,-0.8420749,2.989215,3.662079,263.4403
48,1208.612,31,2,2,Arrow & Lights,-1.101648,2.989331,3.651393,263.3468
48,1208.729,31,2,2,Arrow & Lights,-1.358956,2.989366,3.640935,263.3977
48,1208.846,31,2,2,Arrow & Lights,-1.616608,2.989317,3.630611,263.3266
48,1208.96,31,2,2,Arrow & Lights,-1.867676,2.989189,3.61971,263.2289
48,1209.076,31,2,2,Arrow & Lights,-2.122204,2.989022,3.606223,263.1591
48,1209.188,31,2,2,Arrow & Lights,-2.367402,2.98878,3.591878,263.1861
48,1209.298,31,2,2,Arrow & Lights,-2.610282,2.988725,3.579183,263.1724
48,1209.41,31,2,2,Arrow & Lights,-2.855564,2.988866,3.57344,263.1751
48,1209.521,31,2,2,Arrow & Lights,-3.099613,2.988803,3.57725,263.2152
48,1209.63,31,2,2,Arrow & Lights,-3.340134,2.988711,3.590448,263.1621
48,1209.741,31,2,2,Arrow & Lights,-3.58421,2.988892,3.604926,263.1026
48,1209.852,31,2,2,Arrow & Lights,-3.828052,2.988921,3.619809,263.113
48,1209.966,31,2,2,Arrow & Lights,-4.078657,2.98903,3.635925,263.093
48,1210.083,31,2,2,Arrow & Lights,-4.335445,2.989112,3.651602,262.9673
48,1210.201,31,2,2,Arrow & Lights,-4.595231,2.989186,3.661983,262.7346
48,1210.305,31,2,2,Arrow & Lights,-4.823939,2.989021,3.663111,262.9811
48,1210.41,31,2,2,Arrow & Lights,-4.867824,2.988777,3.660259,263.158
48,1210.514,31,2,2,Arrow & Lights,-4.868223,2.988629,3.660851,263.3841
48,1210.618,31,2,2,Arrow & Lights,-4.868663,2.988844,3.660763,263.302
48,1210.723,31,2,2,Arrow & Lights,-4.868903,2.988831,3.660267,263.1659
48,1210.867,32,1,16,Arrow & Lights,-11.19458,2.700706,13.22578,262.9349
48,1210.968,32,1,16,Arrow & Lights,-11.19494,2.700502,13.22574,262.9364
48,1211.079,32,1,16,Arrow & Lights,-11.19489,2.700501,13.22539,262.7491
48,1211.19,32,1,16,Arrow & Lights,-11.19439,2.701025,13.22424,261.6174
48,1211.304,32,1,16,Arrow & Lights,-11.19277,2.701408,13.22152,257.9364
48,1211.416,32,1,16,Arrow & Lights,-11.19082,2.702241,13.2193,253.9173
48,1211.526,32,1,16,Arrow & Lights,-11.18777,2.70142,13.21819,250.166
48,1211.637,32,1,16,Arrow & Lights,-11.18251,2.700077,13.21593,245.6297
48,1211.749,32,1,16,Arrow & Lights,-11.17346,2.698596,13.21171,239.6165
48,1211.86,32,1,16,Arrow & Lights,-11.16013,2.697253,13.20737,232.7231
48,1211.969,32,1,16,Arrow & Lights,-11.14488,2.696325,13.20422,225.5808
48,1212.078,32,1,16,Arrow & Lights,-11.12848,2.695478,13.20297,218.3957
48,1212.197,32,1,16,Arrow & Lights,-11.1097,2.694541,13.2025,210.6738
48,1212.312,32,1,16,Arrow & Lights,-11.09196,2.692908,13.20405,203.5682
48,1212.417,32,1,16,Arrow & Lights,-11.08156,2.691385,13.20764,199.9822
48,1212.533,32,1,16,Arrow & Lights,-11.07539,2.692249,13.21358,197.4474
48,1212.648,32,1,16,Arrow & Lights,-11.0752,2.692466,13.2209,197.4594
48,1212.764,32,1,16,Arrow & Lights,-11.08097,2.695376,13.22942,201.0618
48,1212.872,32,1,16,Arrow & Lights,-11.09211,2.698349,13.24053,211.0154
48,1212.982,32,1,16,Arrow & Lights,-11.10247,2.700561,13.25447,221.6186
48,1213.092,32,1,16,Arrow & Lights,-11.10746,2.700766,13.26364,228.7317
48,1213.206,32,1,16,Arrow & Lights,-11.11017,2.701388,13.27259,236.2298
48,1213.318,32,1,16,Arrow & Lights,-11.11008,2.703871,13.27713,242.0373
48,1213.429,32,1,16,Arrow & Lights,-11.1113,2.70429,13.27674,246.8959
48,1213.54,32,1,16,Arrow & Lights,-11.11296,2.701859,13.27188,250.599
48,1213.652,32,1,16,Arrow & Lights,-11.11351,2.698131,13.26539,253.8584
48,1213.763,32,1,16,Arrow & Lights,-11.11495,2.694811,13.26063,256.7255
48,1213.874,32,1,16,Arrow & Lights,-11.11813,2.692836,13.25808,260.519
48,1213.985,32,1,16,Arrow & Lights,-11.12261,2.692539,13.25811,266.3128
48,1214.097,32,1,16,Arrow & Lights,-11.12807,2.693082,13.25841,271.4047
48,1214.208,32,1,16,Arrow & Lights,-11.13434,2.693286,13.26004,276.3859
48,1214.319,32,1,16,Arrow & Lights,-11.1426,2.697193,13.26184,281.8096
48,1214.43,32,1,16,Arrow & Lights,-11.15277,2.695447,13.26231,287.8932
48,1214.54,32,1,16,Arrow & Lights,-11.16448,2.691226,13.25993,293.5654
48,1214.651,32,1,16,Arrow & Lights,-11.17478,2.686655,13.25518,298.6819
48,1214.763,32,1,16,Arrow & Lights,-11.18424,2.687547,13.25215,304.1045
48,1214.874,32,1,16,Arrow & Lights,-11.19249,2.687734,13.25257,308.6942
48,1214.985,32,1,16,Arrow & Lights,-11.19959,2.688897,13.25702,312.2964
48,1215.096,32,1,16,Arrow & Lights,-11.20458,2.690532,13.26404,315.7371
48,1215.207,32,1,16,Arrow & Lights,-11.2101,2.693573,13.27228,320.2663
48,1215.318,32,1,16,Arrow & Lights,-11.21744,2.693135,13.28004,326.5298
48,1215.43,32,1,16,Arrow & Lights,-11.22554,2.688575,13.28446,330.8214
48,1215.541,32,1,16,Arrow & Lights,-11.23171,2.68955,13.28927,332.8815
48,1215.651,32,1,16,Arrow & Lights,-11.23618,2.690194,13.29563,334.253
48,1215.763,32,1,16,Arrow & Lights,-11.23864,2.690557,13.30293,336.1991
48,1215.874,32,1,16,Arrow & Lights,-11.23959,2.690905,13.31102,340.4227
48,1215.985,32,1,16,Arrow & Lights,-11.24021,2.688509,13.31681,345.5926
48,1216.096,32,1,16,Arrow & Lights,-11.24001,2.687069,13.31993,351.688
48,1216.207,32,1,16,Arrow & Lights,-11.23992,2.686739,13.32338,357.513
48,1216.318,32,1,16,Arrow & Lights,-11.23818,2.687213,13.32799,2.197209
48,1216.43,32,1,16,Arrow & Lights,-11.23446,2.685865,13.33289,6.733728
48,1216.54,32,1,16,Arrow & Lights,-11.22779,2.68679,13.33841,11.80621
48,1216.651,32,1,16,Arrow & Lights,-11.2194,2.690607,13.34581,18.57687
48,1216.761,32,1,16,Arrow & Lights,-11.21106,2.694397,13.35592,27.32673
48,1216.872,32,1,16,Arrow & Lights,-11.20546,2.696007,13.3672,36.49192
48,1216.983,32,1,16,Arrow & Lights,-11.20238,2.695188,13.38024,45.78148
48,1217.094,32,1,16,Arrow & Lights,-11.20102,2.691264,13.39171,52.83095
48,1217.2,32,1,16,Arrow & Lights,-11.19799,2.68885,13.40003,58.75041
48,1217.312,32,1,16,Arrow & Lights,-11.19155,2.687311,13.40717,65.41382
48,1217.419,32,1,16,Arrow & Lights,-11.18311,2.685175,13.41142,71.42788
48,1217.53,32,1,16,Arrow & Lights,-11.17324,2.685538,13.41388,76.55169
48,1217.64,32,1,16,Arrow & Lights,-11.16218,2.688764,13.41743,81.61359
48,1217.744,32,1,16,Arrow & Lights,-11.15009,2.690337,13.42322,85.68658
48,1217.856,32,1,16,Arrow & Lights,-11.13735,2.690442,13.42897,88.8717
48,1217.969,32,1,16,Arrow & Lights,-11.1249,2.690506,13.43425,92.03894
48,1218.082,32,1,16,Arrow & Lights,-11.11526,2.689638,13.43919,95.09719
48,1218.203,32,1,16,Arrow & Lights,-11.10808,2.689116,13.44361,97.97329
48,1218.325,32,1,16,Arrow & Lights,-11.10194,2.690084,13.44345,100.6152
48,1218.441,32,1,16,Arrow & Lights,-11.09422,2.690326,13.43925,102.1836
48,1218.547,32,1,16,Arrow & Lights,-11.08462,2.692803,13.43328,103.0291
48,1218.657,32,1,16,Arrow & Lights,-11.07451,2.693082,13.42724,103.4329
48,1218.765,32,1,16,Arrow & Lights,-11.06532,2.694076,13.4233,103.121
48,1218.873,32,1,16,Arrow & Lights,-10.95905,2.982599,13.43971,102.4376
48,1218.979,32,1,16,Arrow & Lights,-10.72469,2.982992,13.47405,101.7387
48,1219.083,32,1,16,Arrow & Lights,-10.49233,2.983096,13.49998,101.4753
48,1219.184,32,1,16,Arrow & Lights,-10.26947,2.984043,13.52597,101.3576
48,1219.286,32,1,16,Arrow & Lights,-10.04499,2.984266,13.54993,101.0758
48,1219.386,32,1,16,Arrow & Lights,-9.824264,2.984017,13.55516,101.0058
48,1219.509,32,1,16,Arrow & Lights,-9.554497,2.983649,13.53928,101.1991
48,1219.631,32,1,16,Arrow & Lights,-9.286195,2.983889,13.50964,101.4867
48,1219.752,32,1,16,Arrow & Lights,-9.025001,2.984262,13.46285,101.4017
48,1219.868,32,1,16,Arrow & Lights,-8.776935,2.984204,13.40541,101.2628
48,1219.982,32,1,16,Arrow & Lights,-8.534362,2.9837,13.34326,101.207
48,1220.097,32,1,16,Arrow & Lights,-8.287171,2.983974,13.2934,100.9943
48,1220.209,32,1,16,Arrow & Lights,-8.043698,2.984113,13.26428,100.7517
48,1220.32,32,1,16,Arrow & Lights,-7.798903,2.984251,13.25834,100.7696
48,1220.431,32,1,16,Arrow & Lights,-7.555951,2.984162,13.2575,100.864
48,1220.536,32,1,16,Arrow & Lights,-7.325852,2.984453,13.25515,100.949
48,1220.642,32,1,16,Arrow & Lights,-7.09205,2.984476,13.24436,101.1009
48,1220.75,32,1,16,Arrow & Lights,-6.855271,2.984605,13.22215,101.0525
48,1220.868,32,1,16,Arrow & Lights,-6.597504,2.984328,13.19323,100.9547
48,1220.984,32,1,16,Arrow & Lights,-6.343816,2.984121,13.16558,101.0531
48,1221.101,32,1,16,Arrow & Lights,-6.090193,2.983949,13.13789,101.1809
48,1221.219,32,1,16,Arrow & Lights,-5.831616,2.984182,13.11038,101.0544
48,1221.337,32,1,16,Arrow & Lights,-5.573011,2.984385,13.0832,100.8217
48,1221.455,32,1,16,Arrow & Lights,-5.315581,2.984256,13.05774,100.5996
48,1221.577,32,1,16,Arrow & Lights,-5.0474,2.984328,13.0315,100.586
48,1221.696,32,1,16,Arrow & Lights,-4.788038,2.984589,13.00637,100.5768
48,1221.814,32,1,16,Arrow & Lights,-4.526823,2.986798,12.98041,100.6268
48,1221.936,32,1,16,Arrow & Lights,-4.261905,2.984119,12.95599,100.3892
48,1222.053,32,1,16,Arrow & Lights,-4.003359,2.984954,12.93255,100.2646
48,1222.176,32,1,16,Arrow & Lights,-3.734998,2.984722,12.90581,100.6716
48,1222.296,32,1,16,Arrow & Lights,-3.472432,2.984742,12.87921,100.7056
48,1222.415,32,1,16,Arrow & Lights,-3.210937,2.984501,12.85333,100.58
48,1222.533,32,1,16,Arrow & Lights,-2.952913,2.984536,12.82588,100.5453
48,1222.652,32,1,16,Arrow & Lights,-2.694509,2.984341,12.78822,100.5874
48,1222.77,32,1,16,Arrow & Lights,-2.439881,2.984348,12.7433,100.5622
48,1222.888,32,1,16,Arrow & Lights,-2.183897,2.984003,12.69654,100.5882
48,1223.002,32,1,16,Arrow & Lights,-1.936924,2.983955,12.65097,100.5821
48,1223.117,32,1,16,Arrow & Lights,-1.688946,2.983924,12.60612,100.5919
48,1223.233,32,1,16,Arrow & Lights,-1.436704,2.983663,12.56115,100.7227
48,1223.348,32,1,16,Arrow & Lights,-1.187035,2.983608,12.51751,100.6021
48,1223.464,32,1,16,Arrow & Lights,-0.9366565,2.983692,12.47363,100.6316
48,1223.582,32,1,16,Arrow & Lights,-0.6805005,2.983655,12.42824,100.7365
48,1223.697,32,1,16,Arrow & Lights,-0.4314604,2.983523,12.38364,100.8963
48,1223.817,32,1,16,Arrow & Lights,-0.2793913,2.983594,12.3767,103.3615
48,1223.935,32,1,16,Arrow & Lights,-0.2831397,2.984151,12.36732,108.8913
48,1224.052,32,1,16,Arrow & Lights,-0.2875338,2.984806,12.36048,113.7042
48,1224.16,32,1,16,Arrow & Lights,-0.2906804,2.985002,12.35743,117.3898
48,1224.284,32,1,16,Arrow & Lights,-0.2916713,2.986455,12.35589,120.4788
48,1224.389,32,1,16,Arrow & Lights,-0.2910018,2.98575,12.35435,123.376
48,1224.492,32,1,16,Arrow & Lights,-0.2892523,2.985222,12.35365,125.22
48,1224.6,32,1,16,Arrow & Lights,-0.2851124,2.986567,12.35092,126.933
48,1224.704,32,1,16,Arrow & Lights,-0.2794261,2.987057,12.34845,128.0419
48,1224.81,32,1,16,Arrow & Lights,-0.2726903,2.986473,12.34701,128.4979
48,1224.914,32,1,16,Arrow & Lights,-0.2676072,2.986471,12.34591,128.2727
48,1225.02,32,1,16,Arrow & Lights,-0.2620978,2.986389,12.34458,128.3653
48,1225.125,32,1,16,Arrow & Lights,-0.2571697,2.98523,12.34334,128.8824
48,1225.229,32,1,16,Arrow & Lights,-0.2529912,2.984768,12.34232,129.1382
