PID,Time,TrialIndex,Visualisation,PosX,PosY,PosZ,RotY
3,914.8972,25,4,3,4,f2.979381,3.066169,15.27739,255.0945
3,915.0015,25,4,3,4,f2.781285,3.066148,15.27424,255.0117
3,915.105,25,4,3,4,f2.584825,3.06619,15.27021,254.916
3,915.2075,25,4,3,4,f2.390103,3.065995,15.26617,254.8399
3,915.3267,25,4,3,4,f2.163598,3.065868,15.26105,254.8567
3,915.4416,25,4,3,4,f1.94505,3.065784,15.25564,254.8405
3,915.558,25,4,3,4,f1.723697,3.065493,15.2493,254.9284
3,915.6679,25,4,3,4,f1.51456,3.065417,15.24434,254.8696
3,915.7776,25,4,3,4,f1.305967,3.06522,15.23892,254.8181
3,915.8884,25,4,3,4,f1.095427,3.065217,15.23282,254.739
3,915.9977,25,4,3,4,f0.8878727,3.064981,15.22599,254.5696
3,916.1075,25,4,3,4,f0.6794808,3.064932,15.21929,254.5984
3,916.2169,25,4,3,4,f0.4719286,3.065165,15.2068,254.6123
3,916.3271,25,4,3,4,f0.2639284,3.065092,15.18444,254.6668
3,916.4368,25,4,3,4,f0.05683279,3.06518,15.16203,254.6534
3,916.5477,25,4,3,4,f-0.1523156,3.065285,15.13877,254.6145
3,916.6594,25,4,3,4,f-0.363122,3.065297,15.11529,254.6126
3,916.7709,25,4,3,4,f-0.5736427,3.065415,15.09168,254.5594
3,916.8815,25,4,3,4,f-0.7823734,3.065253,15.06978,254.5902
3,916.9935,25,4,3,4,f-0.9938726,3.065379,15.04903,254.5937
3,917.1047,25,4,3,4,f-1.204355,3.065236,15.03049,254.581
3,917.2164,25,4,3,4,f-1.414565,3.065298,15.00212,254.5827
3,917.3262,25,4,3,4,f-1.620974,3.065058,14.97027,254.5572
3,917.4362,25,4,3,4,f-1.827232,3.065092,14.93812,254.5427
3,917.5464,25,4,3,4,f-2.032217,3.065199,14.89685,254.4012
3,917.6556,25,4,3,4,f-2.226896,3.065343,14.82607,254.374
3,917.7662,25,4,3,4,f-2.408875,3.065359,14.72268,254.2984
3,917.876,25,4,3,4,f-2.572326,3.065323,14.59393,254.3292
3,917.9871,25,4,3,4,f-2.726643,3.065345,14.45061,254.4517
3,918.0988,25,4,3,4,f-2.885546,3.06527,14.31045,254.4529
3,918.2136,25,4,3,4,f-3.077089,3.065182,14.20861,254.4748
3,918.3262,25,4,3,4,f-3.284103,3.065216,14.15595,254.3851
3,918.4412,25,4,3,4,f-3.499979,3.065071,14.1244,254.3504
3,918.5558,25,4,3,4,f-3.715981,3.065276,14.09702,254.4026
3,918.6685,25,4,3,4,f-3.927754,3.065111,14.06355,254.3281
3,918.7816,25,4,3,4,f-4.138553,3.065073,14.02249,254.4191
3,918.8926,25,4,3,4,f-4.339587,3.064872,13.96002,254.3587
3,919.0023,25,4,3,4,f-4.514014,3.064831,13.84914,254.1515
3,919.114,25,4,3,4,f-4.47727,3.064476,13.67713,253.8521
3,919.2289,25,4,3,4,f-4.271841,3.064038,13.60315,253.7492
3,919.3472,25,4,3,4,f-4.05724,3.063879,13.53845,253.8665
3,919.4663,25,4,3,4,f-3.837799,3.063726,13.48465,253.9048
3,919.5867,25,4,3,4,f-3.61468,3.063629,13.43552,253.9635
3,919.7061,25,4,3,4,f-3.395637,3.06364,13.45231,253.9719
3,919.8254,25,4,3,4,f-3.288621,3.063795,13.6479,253.8903
3,919.9431,25,4,3,4,f-3.257187,3.063694,13.86873,253.8156
3,920.0596,25,4,3,4,f-3.260007,3.063341,14.08924,253.7755
3,920.1746,25,4,3,4,f-3.293406,3.062846,14.30404,253.5854
3,920.2894,25,4,3,4,f-3.321305,3.062349,14.40049,253.4424
3,920.4011,25,4,3,4,f-3.32118,3.06199,14.40039,253.1942
3,920.5135,25,4,3,4,f-3.32102,3.061613,14.39979,252.9039
3,920.626,25,4,3,4,f-3.320516,3.061116,14.39898,252.4344
3,920.7377,25,4,3,4,f-3.319785,3.060923,14.39808,251.7074
3,920.9742,26,4,6,4,f22.32396,2.764913,14.09007,250.5888
3,921.1177,26,4,6,4,f22.32544,2.765449,14.09052,250.5675
3,921.2243,26,4,6,4,f22.32568,2.76536,14.09035,250.5275
3,921.3526,26,4,6,4,f22.32617,2.765843,14.09087,250.6465
3,921.4802,26,4,6,4,f22.28795,3.062068,14.2044,250.4184
3,921.6073,26,4,6,4,f22.13618,3.062451,14.38736,250.4691
3,921.7337,26,4,6,4,f21.91123,3.062475,14.45492,250.2787
3,921.834,26,4,6,4,f21.72052,3.062444,14.46007,250.2736
3,921.9646,26,4,6,4,f21.56999,3.06193,14.46318,250.0476
3,922.0957,26,4,6,4,f21.56974,3.061321,14.46167,249.8875
3,922.2258,26,4,6,4,f21.5697,3.060894,14.46124,249.7789
3,922.3548,26,4,6,4,f21.42395,3.060972,14.57229,249.6783
3,922.4854,26,4,6,4,f21.21718,3.061058,14.70972,249.663
3,922.6153,26,4,6,4,f21.01024,3.06064,14.84525,249.6985
3,922.7452,26,4,6,4,f20.80412,3.060563,14.9817,249.7078
3,922.8753,26,4,6,4,f20.59436,3.060744,15.11321,249.8039
3,923.0053,26,4,6,4,f20.36742,3.060518,15.20987,249.756
3,923.1328,26,4,6,4,f20.13209,3.060669,15.26711,249.7943
3,923.2568,26,4,6,4,f19.89867,3.060804,15.29947,249.9024
3,923.3831,26,4,6,4,f19.65929,3.060732,15.31789,249.8229
3,923.5071,26,4,6,4,f19.42407,3.060583,15.32933,249.6369
3,923.6313,26,4,6,4,f19.18865,3.060404,15.34011,249.661
3,923.7571,26,4,6,4,f18.95045,3.060421,15.35087,249.4688
3,923.8823,26,4,6,4,f18.71334,3.060753,15.36255,249.5594
3,924.0069,26,4,6,4,f18.47696,3.061119,15.37306,249.5671
3,924.1336,26,4,6,4,f18.23666,3.062086,15.38414,249.5483
3,924.2618,26,4,6,4,f17.99272,3.062718,15.3945,249.4855
3,924.3882,26,4,6,4,f17.75165,3.063548,15.40527,249.6073
3,924.5165,26,4,6,4,f17.50713,3.064764,15.41277,249.3953
3,924.6455,26,4,6,4,f17.2604,3.064893,15.41754,249.4616
3,924.7772,26,4,6,4,f17.00838,3.064384,15.41442,249.285
3,924.9077,26,4,6,4,f16.77227,3.064357,15.34393,248.9596
3,925.0363,26,4,6,4,f16.56262,3.063801,15.21937,248.587
3,925.1663,26,4,6,4,f16.31995,3.063418,15.2499,248.394
3,925.2947,26,4,6,4,f16.08465,3.06301,15.30912,248.0898
3,925.4237,26,4,6,4,f15.8477,3.063157,15.36696,248.0084
3,925.552,26,4,6,4,f15.61143,3.06292,15.42275,247.8002
3,925.678,26,4,6,4,f15.37945,3.062681,15.47548,247.3176
3,925.8033,26,4,6,4,f15.14792,3.06246,15.52368,246.3053
3,925.9262,26,4,6,4,f14.92076,3.061292,15.56266,244.3076
3,926.0515,26,4,6,4,f14.68716,3.059271,15.57247,241.3972
3,926.1752,26,4,6,4,f14.46954,3.055834,15.50022,236.8097
3,926.3066,26,4,6,4,f14.28068,3.055325,15.33748,233.2839
3,926.434,26,4,6,4,f14.10307,3.055063,15.17324,231.8748
3,926.5609,26,4,6,4,f13.93061,3.05535,15.00601,231.465
3,926.6911,26,4,6,4,f13.76141,3.056028,14.82673,231.9756
3,926.8194,26,4,6,4,f13.59844,3.056809,14.64752,231.6869
3,926.95,26,4,6,4,f13.43373,3.057561,14.46331,231.6283
3,927.0808,26,4,6,4,f13.27335,3.05767,14.27435,231.5039
3,927.1812,26,4,6,4,f13.14889,3.058031,14.13037,231.2009
3,927.3149,26,4,6,4,f12.97839,3.058281,13.94387,231.3034
3,927.4473,26,4,6,4,f12.83642,3.058818,13.73746,231.3569
3,927.5792,26,4,6,4,f12.70401,3.059444,13.52635,231.1842
3,927.7092,26,4,6,4,f12.57386,3.059909,13.31738,231.2352
3,927.8362,26,4,6,4,f12.39494,3.060421,13.1692,231.3967
3,927.959,26,4,6,4,f12.16323,3.06039,13.16611,231.2736
3,928.0775,26,4,6,4,f11.93841,3.060266,13.17602,231.3903
3,928.1891,26,4,6,4,f11.72718,3.060328,13.17048,231.33
3,928.2982,26,4,6,4,f11.52118,3.060256,13.15489,231.2465
3,928.4053,26,4,6,4,f11.3264,3.060289,13.10368,231.2927
3,928.5099,26,4,6,4,f11.18467,3.060216,12.96856,231.2963
3,928.6187,26,4,6,4,f11.07424,3.060596,12.79608,231.3754
3,928.7261,26,4,6,4,f10.9669,3.061522,12.62407,231.3771
3,928.832,26,4,6,4,f10.85638,3.061829,12.45615,231.502
3,928.9435,26,4,6,4,f10.73324,3.061202,12.28297,231.8322
3,929.0524,26,4,6,4,f10.61182,3.060772,12.11442,232.0371
3,929.1602,26,4,6,4,f10.491,3.060451,11.94813,232.2338
3,929.2663,26,4,6,4,f10.37166,3.0602,11.78494,232.3553
3,929.373,26,4,6,4,f10.25154,3.060091,11.62081,232.4875
3,929.4802,26,4,6,4,f10.13039,3.059901,11.45629,232.5651
3,929.5874,26,4,6,4,f10.00454,3.059781,11.29482,232.6572
3,929.6926,26,4,6,4,f9.872693,3.059705,11.14359,232.7405
3,929.8018,26,4,6,4,f9.727418,3.059523,10.99381,232.6572
3,929.9082,26,4,6,4,f9.585452,3.059242,10.8481,232.5464
3,930.0135,26,4,6,4,f9.444974,3.058854,10.70386,232.5409
3,930.1221,26,4,6,4,f9.300486,3.058567,10.55547,232.6163
3,930.2307,26,4,6,4,f9.155215,3.058297,10.40787,232.739
3,930.338,26,4,6,4,f9.011287,3.058357,10.26262,232.8539
3,930.4454,26,4,6,4,f8.867229,3.058787,10.11766,232.9434
3,930.5563,26,4,6,4,f8.718343,3.058653,9.967999,233.0665
3,930.6661,26,4,6,4,f8.570073,3.058695,9.820889,233.4268
3,930.7787,26,4,6,4,f8.417072,3.058698,9.671265,233.9375
3,930.8929,26,4,6,4,f8.262523,3.058734,9.51989,234.2685
3,931.0067,26,4,6,4,f8.109442,3.059043,9.368101,234.6132
3,931.1199,26,4,6,4,f7.95635,3.059209,9.216825,234.8447
3,931.2357,26,4,6,4,f7.800184,3.059315,9.061531,234.8088
3,931.3516,26,4,6,4,f7.644771,3.059124,8.905332,234.64
3,931.4703,26,4,6,4,f7.489026,3.05909,8.742279,234.7425
3,931.5878,26,4,6,4,f7.336514,3.059164,8.580004,234.8406
3,931.7086,26,4,6,4,f7.1804,3.058912,8.412111,234.9333
3,931.83,26,4,6,4,f7.024315,3.058674,8.242622,234.9206
3,931.9484,26,4,6,4,f6.872708,3.058363,8.076102,234.8832
3,932.0676,26,4,6,4,f6.721478,3.05816,7.908448,234.7207
3,932.1835,26,4,6,4,f6.59023,3.057846,7.732538,234.7181
3,932.3019,26,4,6,4,f6.470007,3.057797,7.54342,234.7825
3,932.4178,26,4,6,4,f6.361627,3.057701,7.353775,235.2771
3,932.5377,26,4,6,4,f6.247735,3.057453,7.158236,235.8998
3,932.6516,26,4,6,4,f6.14385,3.057731,6.96986,236.749
3,932.7635,26,4,6,4,f6.060232,3.057418,6.776156,237.9666
3,932.8747,26,4,6,4,f6.005016,3.057244,6.574883,239.6963
3,932.9858,26,4,6,4,f6.011244,3.056873,6.389869,241.7708
3,933.0999,26,4,6,4,f6.036764,3.056151,6.22328,244.5933
3,933.2129,26,4,6,4,f6.037026,3.055502,6.206357,247.3239
3,933.3221,26,4,6,4,f6.032958,3.054228,6.210783,250.3038
3,933.4291,26,4,6,4,f6.029551,3.054003,6.21334,252.2594
3,933.5322,26,4,6,4,f6.026782,3.053636,6.214409,253.4271
3,933.7354,27,0,5,4,f-3.753611,2.761622,8.886215,252.9997
3,933.8485,27,0,5,4,f-3.754133,2.761243,8.885311,253.0589
3,933.9603,27,0,5,4,f-3.754182,2.761562,8.882897,252.5196
3,934.0715,27,0,5,4,f-3.753238,2.761536,8.878466,250.9655
3,934.1861,27,0,5,4,f-3.744072,3.051537,8.815783,244.8665
3,934.3008,27,0,5,4,f-3.700733,3.048617,8.579016,231.9727
3,934.4155,27,0,5,4,f-3.624474,3.0472,8.350134,218.0837
3,934.5281,27,0,5,4,f-3.506478,3.046253,8.14381,204.4611
3,934.6526,27,0,5,4,f-3.335343,3.043424,7.946528,190.3946
3,934.7603,27,0,5,4,f-3.171807,3.042068,7.800769,182.9242
3,934.8788,27,0,5,4,f-2.996042,3.042962,7.647444,178.7733
3,934.9932,27,0,5,4,f-2.827837,3.04493,7.502621,175.5317
3,935.106,27,0,5,4,f-2.676852,3.046926,7.351373,174.5123
3,935.2165,27,0,5,4,f-2.54833,3.04829,7.187329,174.1453
3,935.3235,27,0,5,4,f-2.440064,3.049266,7.016049,174.0636
3,935.4305,27,0,5,4,f-2.337681,3.04981,6.841315,174.3426
3,935.5343,27,0,5,4,f-2.241304,3.04994,6.669509,174.7048
3,935.6378,27,0,5,4,f-2.14852,3.049525,6.496657,175.0672
3,935.7423,27,0,5,4,f-2.06074,3.048473,6.318845,175.3637
3,935.8477,27,0,5,4,f-1.976225,3.047754,6.137813,175.4585
3,935.9544,27,0,5,4,f-1.89174,3.047541,5.954405,175.6996
3,936.0602,27,0,5,4,f-1.808956,3.047511,5.772726,176.0788
3,936.1667,27,0,5,4,f-1.725912,3.047997,5.590037,176.6615
3,936.2759,27,0,5,4,f-1.642677,3.048216,5.402146,177.163
3,936.3845,27,0,5,4,f-1.55991,3.048965,5.215171,177.5592
3,936.4956,27,0,5,4,f-1.477021,3.049357,5.022514,177.8809
3,936.608,27,0,5,4,f-1.393396,3.050335,4.827232,178.3255
3,936.7247,27,0,5,4,f-1.307016,3.050458,4.624066,178.7001
3,936.8428,27,0,5,4,f-1.220272,3.050256,4.417687,178.8309
3,936.9607,27,0,5,4,f-1.133943,3.050372,4.211196,178.9302
3,937.0842,27,0,5,4,f-1.043968,3.050582,3.994969,179.1357
3,937.2078,27,0,5,4,f-0.9549494,3.05071,3.777629,179.365
3,937.3308,27,0,5,4,f-0.8673162,3.050326,3.560349,179.5546
3,937.4316,27,0,5,4,f-0.7955136,3.049742,3.38176,179.7236
3,937.5358,27,0,5,4,f-0.7209702,3.049052,3.197976,179.8364
3,937.6378,27,0,5,4,f-0.758626,3.048677,3.01773,180.1178
3,937.7442,27,0,5,4,f-0.6839447,3.04819,2.8301,180.3755
3,937.848,27,0,5,4,f-0.6165457,3.048307,2.645022,180.496
3,937.9536,27,0,5,4,f-0.5537324,3.04819,2.455099,180.5735
3,938.0613,27,0,5,4,f-0.4898257,3.048215,2.261092,180.7098
3,938.167,27,0,5,4,f-0.4273953,3.048121,2.071054,180.9845
3,938.2761,27,0,5,4,f-0.3631225,3.048212,1.875022,181.1875
3,938.384,27,0,5,4,f-0.3005905,3.048674,1.680823,181.5596
3,938.4916,27,0,5,4,f-0.2334471,3.048834,1.489244,181.8636
3,938.5974,27,0,5,4,f-0.1650667,3.049323,1.30117,182.1704
3,938.7065,27,0,5,4,f-0.1045713,3.049366,1.185473,182.6363
3,938.8124,27,0,5,4,f-0.1054411,3.049338,1.185986,183.0753
3,938.9178,27,0,5,4,f-0.105834,3.04897,1.186875,183.2677
3,939.0244,27,0,5,4,f-0.2713947,3.048896,1.299193,183.2881
3,939.13,27,0,5,4,f-0.3438883,3.049084,1.483048,183.3278
3,939.2351,27,0,5,4,f-0.342546,3.049135,1.682911,183.3141
3,939.3433,27,0,5,4,f-0.3159337,3.049448,1.886992,183.2784
3,939.4507,27,0,5,4,f-0.2911634,3.049803,2.089331,183.3014
3,939.5563,27,0,5,4,f-0.3130412,3.04982,2.275837,183.2749
3,939.6646,27,0,5,4,f-0.3128872,3.049761,2.275433,183.2728
3,1112.089,28,1,2,6,f-11.67169,2.938193,13.42297,314.3468
3,1112.189,28,1,2,6,f-11.83737,2.938664,13.51754,313.3703
3,1112.301,28,1,2,6,f-12.02196,2.94003,13.61635,310.0289
3,1112.412,28,1,2,6,f-12.22577,2.94041,13.56385,304.7342
3,1112.525,28,1,2,6,f-12.39157,2.939636,13.4122,299.1042
3,1112.639,28,1,2,6,f-12.52666,2.939795,13.2222,289.4224
3,1112.75,28,1,2,6,f-12.61627,2.94133,13.00237,276.1712
3,1112.861,28,1,2,6,f-12.6351,2.944233,12.76228,261.5819
3,1112.972,28,1,2,6,f-12.55925,2.946873,12.52672,245.7155
3,1113.083,28,1,2,6,f-12.43638,2.947976,12.3141,230.4641
3,1113.192,28,1,2,6,f-12.29174,2.948904,12.12519,218.0536
3,1113.3,28,1,2,6,f-12.12292,2.95092,11.96457,208.2583
3,1113.408,28,1,2,6,f-11.9348,2.954625,11.83322,199.847
3,1113.517,28,1,2,6,f-11.73078,2.959657,11.72558,192.0918
3,1113.626,28,1,2,6,f-11.5268,2.962277,11.61978,184.5257
3,1113.744,28,1,2,6,f-11.35603,2.961906,11.45439,180.5679
3,1113.866,28,1,2,6,f-11.23727,2.961542,11.23726,177.5978
3,1113.991,28,1,2,6,f-11.13416,2.960903,11.0049,174.1506
3,1114.092,28,1,2,6,f-11.04757,2.957257,10.82194,172.4555
3,1114.196,28,1,2,6,f-10.962,2.955211,10.63055,172.3679
3,1114.296,28,1,2,6,f-10.91085,2.952414,10.43829,172.8002
3,1114.417,28,1,2,6,f-10.96298,2.948766,10.20846,174.9269
3,1114.526,28,1,2,6,f-11.0347,2.946461,10.00775,176.7347
3,1114.632,28,1,2,6,f-11.09821,2.943096,9.814096,178.6493
3,1114.739,28,1,2,6,f-11.10858,2.942164,9.612276,178.6624
3,1114.849,28,1,2,6,f-11.00889,2.944031,9.42938,174.9381
3,1114.961,28,1,2,6,f-10.85983,2.948164,9.273569,169.6458
3,1115.072,28,1,2,6,f-10.70174,2.952212,9.130455,166.0908
3,1115.19,28,1,2,6,f-10.59095,2.955339,8.976383,164.3783
3,1115.305,28,1,2,6,f-10.56024,2.957063,8.789333,164.5266
3,1115.406,28,1,2,6,f-10.59032,2.957178,8.602068,165.2773
3,1115.522,28,1,2,6,f-10.63757,2.956686,8.386837,165.4435
3,1115.636,28,1,2,6,f-10.66617,2.956479,8.235285,166.0674
3,1115.744,28,1,2,6,f-10.66807,2.955271,8.235327,166.7485
3,1115.852,28,1,2,6,f-10.67201,2.953701,8.235109,168.0022
3,1115.955,28,1,2,6,f-10.72182,2.952783,8.15786,169.4869
3,1116.066,28,1,2,6,f-10.76289,2.952258,7.951126,170.2401
3,1116.174,28,1,2,6,f-10.77276,2.951335,7.745236,170.5805
3,1116.281,28,1,2,6,f-10.78454,2.950532,7.540393,171.0024
3,1116.39,28,1,2,6,f-10.80094,2.950504,7.334446,170.8907
3,1116.5,28,1,2,6,f-10.81653,2.950325,7.125737,170.7784
3,1116.608,28,1,2,6,f-10.83517,2.949609,6.921976,171.7658
3,1116.717,28,1,2,6,f-10.88217,2.948852,6.720062,172.3121
3,1116.825,28,1,2,6,f-10.97773,2.949323,6.539295,171.8306
3,1116.935,28,1,2,6,f-11.10688,2.94932,6.377247,171.749
3,1117.048,28,1,2,6,f-11.25101,2.949123,6.217855,172.0434
3,1117.16,28,1,2,6,f-11.39572,2.949476,6.06172,172.0726
3,1117.269,28,1,2,6,f-11.53631,2.949424,5.909869,172.1584
3,1117.379,28,1,2,6,f-11.67786,2.949505,5.75644,172.0349
3,1117.486,28,1,2,6,f-11.81492,2.949542,5.607305,171.8529
3,1117.588,28,1,2,6,f-11.9396,2.949826,5.459394,171.693
3,1117.689,28,1,2,6,f-11.97283,2.949951,5.276851,171.1898
3,1117.806,28,1,2,6,f-11.86802,2.950179,5.081734,170.3524
3,1117.922,28,1,2,6,f-11.73239,2.950104,4.909145,170.067
3,1118.035,28,1,2,6,f-11.59667,2.94974,4.741828,170.1564
3,1118.149,28,1,2,6,f-11.46063,2.949424,4.57185,170.1598
3,1118.263,28,1,2,6,f-11.34115,2.949209,4.39267,170.2687
3,1118.373,28,1,2,6,f-11.26994,2.949109,4.198374,170.2142
3,1118.482,28,1,2,6,f-11.2981,2.949071,3.995064,170.2498
3,1118.589,28,1,2,6,f-11.36097,2.948836,3.800043,170.3131
3,1118.695,28,1,2,6,f-11.42503,2.949013,3.610746,170.3151
3,1118.801,28,1,2,6,f-11.48794,2.948956,3.420149,170.0997
3,1118.901,28,1,2,6,f-11.54153,2.949041,3.236955,169.9917
3,1119.015,28,1,2,6,f-11.5973,2.949265,3.029919,169.9083
3,1119.119,28,1,2,6,f-11.64748,2.949378,2.838144,169.7871
3,1119.22,28,1,2,6,f-11.69359,2.949536,2.652646,169.6187
3,1119.325,28,1,2,6,f-11.72441,2.950019,2.456144,169.3846
3,1119.427,28,1,2,6,f-11.70052,2.949772,2.262771,168.4369
3,1119.532,28,1,2,6,f-11.64451,2.950169,2.07122,166.8235
3,1119.645,28,1,2,6,f-11.56874,2.951551,1.871089,164.7723
3,1119.746,28,1,2,6,f-11.47202,2.955127,1.704659,162.4633
3,1119.853,28,1,2,6,f-11.33807,2.960633,1.545367,158.7869
3,1119.954,28,1,2,6,f-11.1905,2.966626,1.414104,154.0118
3,1120.058,28,1,2,6,f-11.02049,2.97352,1.296678,149.4524
3,1120.17,28,1,2,6,f-10.81731,2.975811,1.197527,143.409
3,1120.289,28,1,2,6,f-10.59139,2.975707,1.116438,137.0348
3,1120.409,28,1,2,6,f-10.35282,2.976122,1.068518,131.8704
3,1120.509,28,1,2,6,f-10.15061,2.975865,1.051977,127.9808
3,1120.609,28,1,2,6,f-9.947755,2.976515,1.055985,124.0301
3,1120.72,28,1,2,6,f-9.723169,2.976405,1.08492,119.1534
3,1120.838,28,1,2,6,f-9.488818,2.975898,1.141274,113.7884
3,1120.958,28,1,2,6,f-9.258529,2.977289,1.217946,108.3131
3,1121.064,28,1,2,6,f-9.062801,2.97672,1.300613,104.6573
3,1121.171,28,1,2,6,f-8.873019,2.979325,1.395589,100.904
3,1121.278,28,1,2,6,f-8.688954,2.980301,1.49979,97.90375
3,1121.385,28,1,2,6,f-8.50803,2.980566,1.613251,95.49358
3,1121.495,28,1,2,6,f-8.325786,2.977724,1.740686,92.03529
3,1121.604,28,1,2,6,f-8.154856,2.975092,1.879584,88.47089
3,1121.709,28,1,2,6,f-8.003508,2.97602,2.029725,84.19712
3,1121.81,28,1,2,6,f-7.876051,2.976877,2.19489,78.72235
3,1121.929,28,1,2,6,f-7.750288,2.977025,2.365857,71.76705
3,1122.039,28,1,2,6,f-7.657174,2.980865,2.383979,65.49966
3,1122.14,28,1,2,6,f-7.587817,2.981673,2.396528,60.62742
3,1122.249,28,1,2,6,f-7.521039,2.98259,2.40795,55.95006
3,1122.353,28,1,2,6,f-7.459609,2.983798,2.415985,53.47279
3,1122.467,28,1,2,6,f-7.351067,2.984849,2.550497,50.57974
3,1122.569,28,1,2,6,f-7.270801,2.983835,2.737563,49.06681
3,1122.682,28,1,2,6,f-7.148247,2.981165,2.929883,48.09467
3,1122.799,28,1,2,6,f-7.013628,2.977894,3.124116,47.89628
3,1122.915,28,1,2,6,f-6.889322,2.976215,3.321329,48.75889
3,1123.033,28,1,2,6,f-6.761954,2.971936,3.52327,50.05534
3,1123.149,28,1,2,6,f-6.640181,2.969109,3.718946,48.93539
3,1123.266,28,1,2,6,f-6.57518,2.968675,3.94119,44.76469
3,1123.366,28,1,2,6,f-6.571331,2.967524,4.145153,38.67689
3,1123.467,28,1,2,6,f-6.596121,2.968489,4.347668,33.71904
3,1123.58,28,1,2,6,f-6.636331,2.967734,4.560133,31.27531
3,1123.685,28,1,2,6,f-6.577321,2.967679,4.513969,33.15979
3,1123.792,28,1,2,6,f-6.476164,2.965228,4.332723,37.59414
3,1123.892,28,1,2,6,f-6.462646,2.964558,4.137464,44.14266
3,1124.011,28,1,2,6,f-6.565784,2.962807,3.924576,58.55997
3,1124.127,28,1,2,6,f-6.701864,2.96019,3.739539,73.20463
3,1124.246,28,1,2,6,f-6.882546,2.95696,3.586123,88.02528
3,1124.351,28,1,2,6,f-7.070036,2.953137,3.489777,100.5515
3,1124.469,28,1,2,6,f-7.290713,2.949017,3.438227,110.4918
3,1124.578,28,1,2,6,f-7.301492,2.946786,3.424707,119.0625
3,1124.693,28,1,2,6,f-7.310902,2.946926,3.445696,123.3763
3,1124.795,28,1,2,6,f-7.315413,2.947409,3.485904,124.917
3,1124.897,28,1,2,6,f-7.316768,2.945634,3.526704,124.0387
3,1124.999,28,1,2,6,f-7.313194,2.943482,3.536123,117.3203
3,1125.121,28,1,2,6,f-7.188826,2.943024,3.686593,102.3874
3,1125.245,28,1,2,6,f-7.163178,2.943129,3.742027,88.10882
3,1125.35,28,1,2,6,f-7.163634,2.943233,3.770786,78.14204
3,1125.47,28,1,2,6,f-7.162875,2.943474,3.794953,72.6357
3,1125.586,28,1,2,6,f-7.160078,2.94065,3.819242,68.32864
3,1125.694,28,1,2,6,f-7.157381,2.935762,3.835321,65.33836
3,1125.797,28,1,2,6,f-7.154555,2.933475,3.85128,62.94487
3,1125.9,28,1,2,6,f-7.152466,2.933266,3.86316,61.33105
3,1126.001,28,1,2,6,f-7.15008,2.931851,3.87165,60.7394
3,1126.119,28,1,2,6,f-7.146505,2.928491,3.87891,60.95255
3,1126.239,28,1,2,6,f-7.143025,2.925076,3.883388,60.70805
3,1126.358,28,1,2,6,f-7.137445,2.921031,3.887304,60.46162
3,1126.458,28,1,2,6,f-7.132329,2.916873,3.88895,60.70606
3,1126.576,28,1,2,6,f-7.125152,2.912899,3.889902,61.21528
3,1126.677,28,1,2,6,f-7.119464,2.910115,3.890413,61.68227
3,1126.795,28,1,2,6,f-7.113961,2.907079,3.891146,62.04481
3,1126.914,28,1,2,6,f-7.11006,2.904674,3.892512,61.88716
3,1127.075,29,3,4,6,f10.05347,2.617418,9.056009,62.02934
3,1127.181,29,3,4,6,f10.05083,2.621265,9.055347,61.5787
3,1127.288,29,3,4,6,f10.04662,2.625935,9.05405,61.21841
3,1127.397,29,3,4,6,f10.04245,2.631647,9.051071,61.81097
3,1127.505,29,3,4,6,f10.04146,2.641503,9.04031,67.56668
3,1127.622,29,3,4,6,f10.01272,2.940379,8.935555,79.89808
3,1127.734,29,3,4,6,f9.885901,2.946897,8.740189,93.41927
3,1127.842,29,3,4,6,f9.718045,2.953018,8.589478,104.4327
3,1127.96,29,3,4,6,f9.511479,2.958409,8.467762,112.3766
3,1128.063,29,3,4,6,f9.324723,2.960105,8.381807,115.2313
3,1128.175,29,3,4,6,f9.120275,2.961044,8.293884,117.7765
3,1128.282,29,3,4,6,f8.927081,2.960973,8.201717,122.6031
3,1128.383,29,3,4,6,f8.764853,2.960485,8.074009,128.7565
3,1128.496,29,3,4,6,f8.665273,2.961128,7.858747,135.8504
3,1128.608,29,3,4,6,f8.577487,2.961299,7.640788,143.7161
3,1128.72,29,3,4,6,f8.475517,2.960237,7.433805,149.8965
3,1128.83,29,3,4,6,f8.364003,2.959922,7.240219,152.8538
3,1128.941,29,3,4,6,f8.250374,2.959773,7.050614,153.7947
3,1129.052,29,3,4,6,f8.136889,2.959531,6.864394,154.4845
3,1129.164,29,3,4,6,f8.025727,2.957983,6.680462,154.4211
3,1129.275,29,3,4,6,f7.92053,2.956766,6.497355,153.122
3,1129.386,29,3,4,6,f7.869286,2.956,6.297554,151.6606
3,1129.497,29,3,4,6,f7.897455,2.955532,6.091228,150.6329
3,1129.609,29,3,4,6,f7.966588,2.955677,5.893472,149.7661
3,1129.72,29,3,4,6,f8.065327,2.955629,5.708584,148.1197
3,1129.833,29,3,4,6,f8.208776,2.956199,5.550941,146.7029
3,1129.943,29,3,4,6,f8.36237,2.957002,5.410306,145.5597
3,1130.053,29,3,4,6,f8.517887,2.9575,5.269461,144.7679
3,1130.165,29,3,4,6,f8.67431,2.957305,5.127584,143.6121
3,1130.276,29,3,4,6,f8.821572,2.957575,4.976761,143.1358
3,1130.387,29,3,4,6,f8.948417,2.957597,4.810277,143.3586
3,1130.498,29,3,4,6,f9.068711,2.957434,4.635831,142.9076
